SeasonID,WeekID,Week,HomeTeamID,HomeTeam,AwayTeamID,AwayTeam,IsConference,IsDivisional,IsRivalry,IsNeutral,StadiumID,Stadium,City,State,TimeSlot
7,2703,3,234,WAG,241,PRE,FALSE,FALSE,FALSE,FALSE,259,Wagner College Stadium,Staten Island,NY,Thursday Night
7,2703,3,239,MRST,175,SAM,FALSE,FALSE,FALSE,FALSE,264,Leonidoff Field,Poughkeepsie,NY,Thursday Night
7,2703,3,258,EKU,198,LIN,FALSE,FALSE,FALSE,FALSE,283,Roy Kidd Stadium,Richmond,KY,Thursday Night
7,2703,3,260,SUU,270,MARQ,FALSE,FALSE,FALSE,FALSE,285,Eccles Coliseum,Cedar City,UT,Thursday Night
7,2703,3,267,UOG,207,ELON,FALSE,FALSE,FALSE,FALSE,292,National Football Stadium,Mangilao,GM,Thursday Night
7,2704,4,1,USAF,163,PRST,FALSE,FALSE,FALSE,FALSE,1,Falcon Stadium,Colorado Springs,Colorado,Friday Night
7,2704,4,8,ARST,50,ULM,TRUE,TRUE,TRUE,FALSE,8,Centennial Bank Stadium,Jonesboro,Arkansas,Friday Night
7,2704,4,38,HAWI,90,SJSU,TRUE,FALSE,TRUE,FALSE,38,Aloha Stadium,Honolulu,Hawai'i,Friday Night
7,2704,4,73,NIU,258,EKU,FALSE,FALSE,FALSE,FALSE,73,Brigham Field at Huskie Stadium,DeKalb,Illinois,Friday Night
7,2704,4,124,WASH,42,IOWA,TRUE,FALSE,FALSE,FALSE,124,Alaska Airlines Field at Husky Stadium,Seattle,Washington,Friday Night
7,2704,4,137,ILST,236,DAV,FALSE,FALSE,FALSE,FALSE,137,Hancock Stadium,Normal,IL,Friday Night
7,2704,4,141,SIU,254,RGV,FALSE,FALSE,FALSE,FALSE,141,Saluki Stadium,Carbondale,IL,Friday Night
7,2704,4,142,UND,171,HARV,FALSE,FALSE,FALSE,FALSE,142,Alerus Center,Grand Forks,ND,Friday Night
7,2704,4,157,IDHO,255,ACU,FALSE,FALSE,FALSE,FALSE,157,Kibbie Dome,Moscow,ID,Friday Night
7,2704,4,161,NAU,231,RMU,FALSE,FALSE,FALSE,FALSE,161,Walkup Skydome,Flagstaff,AZ,Friday Night
7,2704,4,199,SEMO,145,SDAK,FALSE,FALSE,FALSE,FALSE,224,Houck Stadium,Cape Girardeau,MO,Friday Night
7,2704,4,243,STMN,218,W&M,FALSE,FALSE,FALSE,FALSE,268,O'Shaughnessy Stadium,Saint Paul,MN,Friday Night
7,2704,4,262,TAR,217,VILL,FALSE,FALSE,FALSE,FALSE,287,Memorial Stadium,Stephenville,TX,Friday Night
7,2704,4,12,BAYL,110,UCF,TRUE,FALSE,FALSE,FALSE,12,McLane Stadium,Waco,Texas,Saturday Afternoon
7,2704,4,28,EMU,107,TLNE,FALSE,FALSE,FALSE,FALSE,28,Rynearson Stadium,Ypsilanti,Michigan,Saturday Afternoon
7,2704,4,29,FIU,257,CARK,FALSE,FALSE,FALSE,FALSE,29,Riccardo Silva Stadium,Miami,Florida,Saturday Afternoon
7,2704,4,43,IAST,39,UHOU,TRUE,FALSE,FALSE,FALSE,43,Jack Trice Stadium,Ames,Iowa,Saturday Afternoon
7,2704,4,47,UKEN,99,TEMP,FALSE,FALSE,FALSE,FALSE,47,Kroger Field at C.M. Newton Grounds,Lexington,Kentucky,Saturday Afternoon
7,2704,4,51,LT,103,TXST,FALSE,FALSE,FALSE,FALSE,51,JPS Field at Malone Stadium,Ruston,Louisiana,Saturday Afternoon
7,2704,4,66,NCST,122,VT,TRUE,FALSE,FALSE,FALSE,66,Wayne Day Family Field at Carter-Finley Stadium,Raleigh,North Carolina,Saturday Afternoon
7,2704,4,75,ND,115,USC,FALSE,FALSE,TRUE,FALSE,75,Notre Dame Stadium,South Bend,Indiana,Saturday Afternoon
7,2704,4,78,OKLA,195,CHSO,FALSE,FALSE,FALSE,FALSE,78,Gaylord Family - Oklahoma Memorial Stadium at Owen Field,Norman,Oklahoma,Saturday Afternoon
7,2704,4,98,TCU,21,CINC,TRUE,FALSE,FALSE,FALSE,98,Amon G. Carter Stadium,Fort Worth,Texas,Saturday Afternoon
7,2704,4,102,TAMU,100,TENN,TRUE,FALSE,FALSE,FALSE,102,Kyle Field,College Station,Texas,Saturday Afternoon
7,2704,4,104,TTU,24,COLO,TRUE,FALSE,FALSE,FALSE,104,Jones AT&T Stadium,Lubbock,Texas,Saturday Afternoon
7,2704,4,120,VAND,123,WAKE,FALSE,FALSE,FALSE,FALSE,120,Vanderbilt Stadium,Nashville,Tennessee,Saturday Afternoon
7,2704,4,133,SHSU,138,MOST,TRUE,FALSE,FALSE,FALSE,133,Bowers Stadium,Huntsville,Texas,Saturday Afternoon
7,2704,4,149,HC,261,SFA,FALSE,FALSE,FALSE,FALSE,149,Fitton Field,Worcester,MA,Saturday Afternoon
7,2704,4,170,PENN,264,UWG,FALSE,FALSE,FALSE,FALSE,170,Franklin Field,Philadelphia,PA,Saturday Afternoon
7,2704,4,176,CIT,269,UWF,FALSE,FALSE,FALSE,FALSE,176,Johnson Hagood Stadium,Charleston,SC,Saturday Afternoon
7,2704,4,183,GRAM,185,PV,TRUE,TRUE,TRUE,FALSE,183,Eddie G. Robinson Memorial Stadium,Grambling,LA,Saturday Afternoon
7,2704,4,184,BCU,160,MTST,FALSE,FALSE,FALSE,FALSE,184,Daytona Stadium,Daytona Beach,FL,Saturday Afternoon
7,2704,4,188,AAMU,152,FOR,FALSE,FALSE,FALSE,FALSE,188,Louis Crews Stadium,Huntsville,AL,Saturday Afternoon
7,2704,4,196,EIU,260,SUU,FALSE,FALSE,FALSE,FALSE,221,O'Brien Field,Charleston,IL,Saturday Afternoon
7,2704,4,200,TNST,210,MONM,FALSE,FALSE,FALSE,FALSE,225,Hale Stadium,Nashville,TN,Saturday Afternoon
7,2704,4,205,CAMP,169,DART,FALSE,FALSE,FALSE,FALSE,230,Barker-Lane Stadium,Buies Creek,NC,Saturday Afternoon
7,2704,4,209,ME,252,SELA,FALSE,FALSE,FALSE,FALSE,234,Harold Alfond Sports Stadium,Orono,ME,Saturday Afternoon
7,2704,4,219,MRMK,146,WIU,FALSE,FALSE,FALSE,FALSE,244,Duane Stadium,North Andover,MA,Saturday Afternoon
7,2704,4,225,NCCU,172,PRIN,FALSE,FALSE,FALSE,FALSE,250,O'Kelly-Riddick Stadium,Durham,NC,Saturday Afternoon
7,2704,4,227,CCSU,250,NICH,FALSE,FALSE,FALSE,FALSE,252,Arute Field,New Britain,CT,Saturday Afternoon
7,2704,4,238,DRKE,204,BRY,FALSE,FALSE,FALSE,FALSE,263,Drake Stadium,Des Moines,IA,Saturday Afternoon
7,2704,4,5,ZONA,44,KANS,TRUE,FALSE,FALSE,FALSE,5,Arizona Stadium,Tucson,Arizona,Saturday Evening
7,2704,4,6,AZST,79,OKST,TRUE,FALSE,FALSE,FALSE,6,"Sun Devil Stadium, Frank Kush Field",Tempe,Arizona,Saturday Evening
7,2704,4,26,DUKE,14,BC,TRUE,FALSE,FALSE,FALSE,26,Brooks Field at Wallace Wade Stadium,Durham,North Carolina,Saturday Evening
7,2704,4,30,FLA,34,UGA,TRUE,FALSE,TRUE,TRUE,203,TIAA Bank Field,Jacksonville,FL,Saturday Evening
7,2704,4,45,KSST,17,BYU,TRUE,FALSE,FALSE,FALSE,45,Bill Snyder Family Football Stadium,Manhattan,Kansas,Saturday Evening
7,2704,4,63,MSST,52,LOU,FALSE,FALSE,FALSE,FALSE,63,Davis Wade Stadium at Scott Field,Starkville,Mississippi,Saturday Evening
7,2704,4,68,NEV,112,CONN,FALSE,FALSE,FALSE,FALSE,68,Mackay Stadium,Reno,Nevada,Saturday Evening
7,2704,4,74,NW,59,MICH,TRUE,FALSE,TRUE,FALSE,74,Ryan Field,Evanston,Illinois,Saturday Evening
7,2704,4,81,MISS,53,LSU,TRUE,FALSE,TRUE,FALSE,81,Vaught-Hemingway Stadium at Hollingsworth Field,Oxford,Mississippi,Saturday Evening
7,2704,4,165,WEB,154,UCD,TRUE,FALSE,FALSE,FALSE,165,Stewart Stadium,Ogden,UT,Saturday Evening
7,2704,4,249,MCN,251,NWST,TRUE,FALSE,TRUE,FALSE,274,Cowboy Stadium,Lake Charles,LA,Saturday Evening
7,2704,4,16,BUFF,2,AKRN,TRUE,FALSE,FALSE,FALSE,16,UB Stadium,Buffalo,New York,Saturday Morning
7,2704,4,35,GASO,41,IND,FALSE,FALSE,FALSE,FALSE,35,Allen E. Paulson Stadium,Statesboro,Georgia,Saturday Morning
7,2704,4,48,LU,189,UAPB,FALSE,FALSE,FALSE,FALSE,48,Arthur L. Williams Stadium,Lynchburg,Virginia,Saturday Morning
7,2704,4,60,MIST,77,OHST,TRUE,FALSE,FALSE,FALSE,60,Spartan Stadium,East Lansing,Michigan,Saturday Morning
7,2704,4,76,OHIO,15,BGSU,TRUE,FALSE,FALSE,FALSE,76,Peden Stadium,Athens,Ohio,Saturday Morning
7,2704,4,92,USA,80,ODU,TRUE,FALSE,FALSE,FALSE,92,Ladd-Peebles Stadium,Mobile,Alabama,Saturday Morning
7,2704,4,127,WKU,240,MORE,FALSE,FALSE,FALSE,FALSE,127,L. T. Smith Stadium at Jimmy Feix Field,Bowling Green,Kentucky,Saturday Morning
7,2704,4,139,MUR,173,YALE,FALSE,FALSE,FALSE,FALSE,139,Roy Stewart Stadium,Murray,KY,Saturday Morning
7,2704,4,148,COLG,234,WAG,FALSE,FALSE,FALSE,FALSE,148,Andy Kerr Stadium,Hamilton,NY,Saturday Morning
7,2704,4,175,SAM,179,ETSU,TRUE,FALSE,FALSE,FALSE,175,Seibert Stadium,Homewood,AL,Saturday Morning
7,2704,4,191,ALST,187,SOU,TRUE,FALSE,FALSE,FALSE,191,New ASU Stadium,Montgomery,AL,Saturday Morning
7,2704,4,215,STBK,208,HAMP,TRUE,FALSE,FALSE,FALSE,240,Kenneth P. LaValle Stadium,Stony Brook,NY,Saturday Morning
7,2704,4,237,DAY,168,COR,FALSE,FALSE,FALSE,FALSE,262,Welcome Stadium,Dayton,OH,Saturday Morning
7,2704,4,256,APSU,248,LAM,FALSE,FALSE,FALSE,FALSE,281,Fortera Stadium,Clarksville,TN,Saturday Morning
7,2704,4,33,FRES,89,SDSU,TRUE,FALSE,TRUE,FALSE,33,Bulldog Stadium at Jim Sweeney Field,Fresno,California,Saturday Night
7,2704,4,64,MIZZ,10,AUB,TRUE,FALSE,FALSE,FALSE,64,Faurot Field at Memorial Stadium,Columbia,Missouri,Saturday Night
7,2704,4,70,NMSU,97,CUSE,FALSE,FALSE,FALSE,FALSE,70,Aggie Memorial Stadium,Las Cruces,New Mexico,Saturday Night
7,2704,4,83,ORST,211,UNH,FALSE,FALSE,FALSE,FALSE,83,Reser Stadium,Corvallis,Oregon,Saturday Night
7,2704,4,101,TEX,105,TLDO,FALSE,FALSE,FALSE,FALSE,101,Darrell K Royal-Texas Memorial Stadium,Austin,Texas,Saturday Night
7,2704,4,118,UTAH,126,WVU,TRUE,FALSE,FALSE,FALSE,118,Rice-Eccles Stadium,Salt Lake City,Utah,Saturday Night
7,2704,4,140,UNI,180,WCU,FALSE,FALSE,FALSE,FALSE,140,UNI-Dome,Cedar Falls,IA,Saturday Night
7,2704,4,156,EWU,265,CHST,FALSE,FALSE,FALSE,FALSE,156,Roos Field,Cheney,WA,Saturday Night
7,2704,4,158,IDST,207,ELON,FALSE,FALSE,FALSE,FALSE,158,Holt Arena,Pocatello,ID,Saturday Night
7,2704,4,198,LIN,270,MARQ,FALSE,FALSE,FALSE,FALSE,223,Hunter STadium,St. Charles,MO,Saturday Night
7,2704,4,242,USD,144,SDST,FALSE,FALSE,FALSE,FALSE,267,Torero Stadium,San Diego,CA,Saturday Night
7,2704,4,253,ETAM,116,UTEP,FALSE,FALSE,FALSE,FALSE,278,Ernest Hawkins Field at Memorial Stadium,Commerce,TX,Saturday Night
7,2704,4,7,Arkansas,54,Marshall,FALSE,FALSE,FALSE,FALSE,0,"Donald W. Reynolds Razorback Stadium, Frank Broyles Field",Fayetteville,Arkansas,Thursday Night
7,2704,4,9,ARMY,159,MONT,FALSE,FALSE,FALSE,FALSE,9,Blaik Field at Michie Stadium,West Point,New York,Thursday Night
7,2704,4,13,Boise State,3,Alabama,FALSE,FALSE,FALSE,FALSE,0,Albertsons Stadium,Boise,Idaho,Thursday Night
7,2704,4,19,CMU,134,KNSW,FALSE,FALSE,FALSE,FALSE,19,Kelly/Shorts Stadium,Mount Pleasant,Michigan,Thursday Night
7,2704,4,32,FSU,244,STET,FALSE,FALSE,FALSE,FALSE,32,Bobby Bowden Field at Doak S. Campbell Stadium,Tallahassee,Florida,Thursday Night
7,2704,4,36,GAST,49,ULL,TRUE,FALSE,FALSE,FALSE,36,Georgia State Stadium,Atlanta,Georgia,Thursday Night
7,2704,4,46,KENT,113,MASS,TRUE,FALSE,FALSE,FALSE,46,Dix Stadium,Kent,Ohio,Thursday Night
7,2704,4,57,MIAF,121,UVA,TRUE,FALSE,FALSE,FALSE,57,Hard Rock Stadium,Coral Gables,Florida,Thursday Night
7,2704,4,58,MIAO,11,BALL,TRUE,FALSE,FALSE,FALSE,58,Fred C. Yager Stadium,Oxford,Ohio,Thursday Night
7,2704,4,61,MTSU,132,JST,TRUE,FALSE,FALSE,FALSE,61,Johnny Red Floyd Stadium,Murfreesboro,Tennessee,Thursday Night
7,2704,4,65,NAVY,40,ILLI,FALSE,FALSE,FALSE,FALSE,0,Navy-Marine Corps Memorial Stadium,Annapolis,Maryland,Thursday Night
7,2704,4,69,New Mexico,119,Utah State,FALSE,FALSE,FALSE,FALSE,0,Dreamstyle Stadium,Albuquerque,New Mexico,Thursday Night
7,2704,4,71,UNC,22,CLEM,TRUE,FALSE,FALSE,FALSE,71,Kenan Memorial Stadium,Chapel Hill,North Carolina,Thursday Night
7,2704,4,82,OREG,108,TULS,FALSE,FALSE,FALSE,FALSE,0,Autzen Stadium,Eugene,Oregon,Thursday Night
7,2704,4,88,RUTG,20,CHAR,FALSE,FALSE,FALSE,FALSE,88,High Point Solutions Stadium,Piscataway,New Jersey,Thursday Night
7,2704,4,106,TROY,230,MRCY,FALSE,FALSE,FALSE,FALSE,0,Veterans Memorial Stadium at Larry Blakeney Field,Troy,Alabama,Thursday Night
7,2704,4,109,UAB,62,MINN,FALSE,FALSE,FALSE,FALSE,0,Legion Field Stadium,Birmingham,Alabama,Thursday Night
7,2704,4,128,WMU,18,CAL,FALSE,FALSE,FALSE,FALSE,0,Waldo Stadium,Kalamazoo,Michigan,Thursday Night
7,2704,4,135,YSU,186,ALCN,FALSE,FALSE,FALSE,FALSE,135,Stambaugh Stadium,Youngstown,OH,Thursday Night
7,2704,4,136,INST,216,TOW,FALSE,FALSE,FALSE,FALSE,136,Memorial Stadium,Terre Haute,IN,Thursday Night
7,2704,4,150,LAF,197,WEBB,FALSE,FALSE,FALSE,FALSE,150,Fisher Stadium,Easton,PA,Thursday Night
7,2704,4,151,LEH,117,UTSA,FALSE,FALSE,FALSE,FALSE,151,Goodman Stadium,Bethlehem,PA,Thursday Night
7,2704,4,166,BRWN,241,PRE,FALSE,FALSE,FALSE,FALSE,166,Brown Stadium,Providence,RI,Thursday Night
7,2704,4,167,COLU,153,GEOT,FALSE,FALSE,FALSE,FALSE,167,Lawrence A. Wien Stadium,New York,NY,Thursday Night
7,2704,4,181,MER,177,WOF,TRUE,FALSE,FALSE,FALSE,181,Five Star Stadium,Macon,GA,Thursday Night
7,2704,4,201,TNTC,174,FUR,TRUE,FALSE,FALSE,FALSE,226,Tucker Stadium,Cookeville,TN,Thursday Night
7,2704,4,203,ALB,266,NHU,FALSE,FALSE,FALSE,FALSE,228,Tom & Mary Casey Stadium,Albany,NY,Thursday Night
7,2704,4,206,DEL,143,NDSU,FALSE,FALSE,FALSE,FALSE,231,Delaware Stadium,Newark,DE,Thursday Night
7,2704,4,212,NCAT,164,SSU,FALSE,FALSE,FALSE,FALSE,237,Truist Stadium,Greensboro,NC,Thursday Night
7,2704,4,213,URI,178,UTC,FALSE,FALSE,FALSE,FALSE,238,Meade Stadium,Kingston,RI,Thursday Night
7,2704,4,214,RICH,246,HCU,FALSE,FALSE,FALSE,FALSE,239,E. Claiborne Robins Stadium,Richmond,VA,Thursday Night
7,2704,4,221,DSU,147,BUCK,FALSE,FALSE,FALSE,FALSE,246,Alumni Stadium,Dover,DE,Thursday Night
7,2704,4,222,HOW,223,MORG,TRUE,FALSE,TRUE,FALSE,247,William H. Greene Stadium,Washington,DC,Thursday Night
7,2704,4,224,NORF,239,MRST,FALSE,FALSE,FALSE,FALSE,249,"William ""Dick"" Price Stadium",Norfolk,VA,Thursday Night
7,2704,4,226,SCST,247,UIW,FALSE,FALSE,FALSE,FALSE,251,Oliver C. Dawson Stadium,Orangeburg,SC,Thursday Night
7,2704,4,232,SFPA,155,CP,FALSE,FALSE,FALSE,FALSE,257,DeGol Field,Loretto,PA,Thursday Night
7,2704,4,233,STO,202,UTM,FALSE,FALSE,FALSE,FALSE,258,W.B. Mason Stadium,Easton,MA,Thursday Night
7,2704,4,235,BUT,162,UNCO,FALSE,FALSE,FALSE,FALSE,260,Bud and Jackie Sellick Bowl,Indianapolis,IN,Thursday Night
7,2704,4,245,VAL,192,TXSO,FALSE,FALSE,FALSE,FALSE,270,Brown Field,Valparaiso,IN,Thursday Night
7,2704,4,259,UNA,229,LIU,FALSE,FALSE,FALSE,FALSE,284,Braly Municipal Stadium,Florence,AL,Thursday Night
7,2704,4,268,SAMO,193,MSVU,FALSE,FALSE,FALSE,FALSE,293,Veterans Memorial Stadium,Pago Pago,AS,Thursday Night
7,2705,5,8,ARST,36,GAST,TRUE,FALSE,FALSE,FALSE,8,Centennial Bank Stadium,Jonesboro,Arkansas,Friday Night
7,2705,5,43,IAST,45,KSST,TRUE,FALSE,TRUE,FALSE,43,Jack Trice Stadium,Ames,Iowa,Friday Night
7,2705,5,74,NW,115,USC,TRUE,FALSE,FALSE,FALSE,74,Ryan Field,Evanston,Illinois,Friday Night
7,2705,5,98,TCU,5,ZONA,TRUE,FALSE,FALSE,FALSE,98,Amon G. Carter Stadium,Fort Worth,Texas,Friday Night
7,2705,5,133,SHSU,19,CMU,FALSE,FALSE,FALSE,FALSE,133,Bowers Stadium,Huntsville,Texas,Friday Night
7,2705,5,140,UNI,254,RGV,FALSE,FALSE,FALSE,FALSE,140,UNI-Dome,Cedar Falls,IA,Friday Night
7,2705,5,158,IDST,139,MUR,FALSE,FALSE,FALSE,FALSE,158,Holt Arena,Pocatello,ID,Friday Night
7,2705,5,163,PRST,51,LT,FALSE,FALSE,FALSE,FALSE,163,Hillsboro Stadium,Portland,OR,Friday Night
7,2705,5,183,GRAM,194,JXST,TRUE,FALSE,FALSE,FALSE,183,Eddie G. Robinson Memorial Stadium,Grambling,LA,Friday Night
7,2705,5,238,DRKE,68,NEV,FALSE,FALSE,FALSE,FALSE,263,Drake Stadium,Des Moines,IA,Friday Night
7,2705,5,249,MCN,226,SCST,FALSE,FALSE,FALSE,FALSE,274,Cowboy Stadium,Lake Charles,LA,Friday Night
7,2705,5,255,ACU,248,LAM,FALSE,FALSE,FALSE,FALSE,280,Anthony Field at Wildcat Stadium,Abilene,TX,Friday Night
7,2705,5,262,TAR,174,FUR,FALSE,FALSE,FALSE,FALSE,287,Memorial Stadium,Stephenville,TX,Friday Night
7,2705,5,2,AKRN,128,WMU,TRUE,FALSE,FALSE,FALSE,2,InfoCision Stadium-Summa Field,Akron,Ohio,Saturday Afternoon
7,2705,5,25,CSU,246,HCU,FALSE,FALSE,FALSE,FALSE,25,Sonny Lubick Field at Canvas Stadium,Fort Collins,Colorado,Saturday Afternoon
7,2705,5,28,EMU,58,MIAO,TRUE,FALSE,FALSE,FALSE,28,Rynearson Stadium,Ypsilanti,Michigan,Saturday Afternoon
7,2705,5,30,FLA,47,UKEN,TRUE,FALSE,TRUE,FALSE,30,Steve Spurrier-Florida Field at Ben Hill Griffin Stadium,Gainesville,Florida,Saturday Afternoon
7,2705,5,40,ILLI,111,UCLA,TRUE,FALSE,FALSE,FALSE,40,Memorial Stadium,Urbana Champaign,Illinois,Saturday Afternoon
7,2705,5,70,NMSU,146,WIU,FALSE,FALSE,FALSE,FALSE,70,Aggie Memorial Stadium,Las Cruces,New Mexico,Saturday Afternoon
7,2705,5,77,OHST,88,RUTG,TRUE,FALSE,FALSE,FALSE,77,Ohio Stadium,Columbus,Ohio,Saturday Afternoon
7,2705,5,78,OKLA,3,BAMA,TRUE,FALSE,FALSE,FALSE,78,Gaylord Family - Oklahoma Memorial Stadium at Owen Field,Norman,Oklahoma,Saturday Afternoon
7,2705,5,79,OKST,21,CINC,TRUE,FALSE,FALSE,FALSE,79,Boone Pickens Stadium,Stillwater,Oklahoma,Saturday Afternoon
7,2705,5,86,PURD,83,ORST,FALSE,FALSE,FALSE,FALSE,86,Ross-Ade Stadium,West Lafayette,Indiana,Saturday Afternoon
7,2705,5,92,USA,63,MSST,FALSE,FALSE,FALSE,FALSE,92,Ladd-Peebles Stadium,Mobile,Alabama,Saturday Afternoon
7,2705,5,99,TEMP,20,CHAR,TRUE,FALSE,FALSE,FALSE,99,Lincoln Financial Field,Philadelphia,Pennsylvania,Saturday Afternoon
7,2705,5,103,TXST,119,UTST,TRUE,FALSE,FALSE,FALSE,103,Jim Wacker Field at Bobcat Stadium,San Marcos,Texas,Saturday Afternoon
7,2705,5,118,UTAH,39,UHOU,TRUE,FALSE,FALSE,FALSE,118,Rice-Eccles Stadium,Salt Lake City,Utah,Saturday Afternoon
7,2705,5,122,VT,22,CLEM,TRUE,FALSE,FALSE,FALSE,122,Worsham Field at Lane Stadium,Blacksburg,Virginia,Saturday Afternoon
7,2705,5,125,WAST,89,SDSU,TRUE,FALSE,FALSE,FALSE,125,Martin Stadium,Pullman,Washington,Saturday Afternoon
7,2705,5,148,COLG,263,UTU,FALSE,FALSE,FALSE,FALSE,148,Andy Kerr Stadium,Hamilton,NY,Saturday Afternoon
7,2705,5,168,COR,224,NORF,FALSE,FALSE,FALSE,FALSE,168,Schoellkopf Field,Ithaca,NY,Saturday Afternoon
7,2705,5,176,CIT,56,MEMP,FALSE,FALSE,FALSE,FALSE,176,Johnson Hagood Stadium,Charleston,SC,Saturday Afternoon
7,2705,5,177,WOF,244,STET,FALSE,FALSE,FALSE,FALSE,177,Gibbs Stadium,Spartanburg,SC,Saturday Afternoon
7,2705,5,179,ETSU,256,APSU,FALSE,FALSE,FALSE,FALSE,179,William B. Greene Jr. Stadium,Johnson City,TN,Saturday Afternoon
7,2705,5,187,SOU,188,AAMU,TRUE,FALSE,FALSE,FALSE,187,A.W. Mumford Stadium,Baton Rouge,LA,Saturday Afternoon
7,2705,5,191,ALST,189,UAPB,TRUE,FALSE,FALSE,FALSE,191,New ASU Stadium,Montgomery,AL,Saturday Afternoon
7,2705,5,199,SEMO,227,CCSU,FALSE,FALSE,FALSE,FALSE,224,Houck Stadium,Cape Girardeau,MO,Saturday Afternoon
7,2705,5,229,LIU,185,PV,FALSE,FALSE,FALSE,FALSE,254,Bethpage Federal Credit Union Stadium,Brooklyn,NY,Saturday Afternoon
7,2705,5,237,DAY,170,PENN,FALSE,FALSE,FALSE,FALSE,262,Welcome Stadium,Dayton,OH,Saturday Afternoon
7,2705,5,239,MRST,150,LAF,FALSE,FALSE,FALSE,FALSE,264,Leonidoff Field,Poughkeepsie,NY,Saturday Afternoon
7,2705,5,240,MORE,131,JMU,FALSE,FALSE,FALSE,FALSE,265,Jayne Stadium,Morehead,KY,Saturday Afternoon
7,2705,5,247,UIW,90,SJSU,FALSE,FALSE,FALSE,FALSE,272,Gayle and Tom Benson Stadium,San Antonio,TX,Saturday Afternoon
7,2705,5,261,SFA,253,ETAM,TRUE,FALSE,FALSE,FALSE,286,Homer Bryce Stadium,Nacogdoches,TX,Saturday Afternoon
7,2705,5,264,UWG,157,IDHO,FALSE,FALSE,FALSE,FALSE,289,University Stadium,Carrollton,GA,Saturday Afternoon
7,2705,5,1,USAF,112,CONN,FALSE,FALSE,FALSE,FALSE,1,Falcon Stadium,Colorado Springs,Colorado,Saturday Evening
7,2705,5,10,AUB,34,UGA,TRUE,FALSE,TRUE,FALSE,10,Pat Dye Field at Jordan-Hare Stadium,Auburn,Alabama,Saturday Evening
7,2705,5,33,FRES,121,UVA,FALSE,FALSE,FALSE,FALSE,33,Bulldog Stadium at Jim Sweeney Field,Fresno,California,Saturday Evening
7,2705,5,41,IND,60,MIST,TRUE,FALSE,TRUE,FALSE,41,Memorial Stadium,Bloomington,Indiana,Saturday Evening
7,2705,5,67,NEB,207,ELON,FALSE,FALSE,FALSE,FALSE,67,"Memorial Stadium, Tom Osborne Field",Lincoln,Nebraska,Saturday Evening
7,2705,5,85,PITT,26,DUKE,TRUE,FALSE,FALSE,FALSE,85,Heinz Field,Pittsburgh,Pennsylvania,Saturday Evening
7,2705,5,96,STAN,71,UNC,TRUE,FALSE,FALSE,FALSE,96,Stanford Stadium,Stanford,California,Saturday Evening
7,2705,5,101,TEX,205,CAMP,FALSE,FALSE,FALSE,FALSE,101,Darrell K Royal-Texas Memorial Stadium,Austin,Texas,Saturday Evening
7,2705,5,107,TLNE,156,EWU,FALSE,FALSE,FALSE,FALSE,107,Barry B. Benson Field at Yulman Stadium,New Orleans,Louisiana,Saturday Evening
7,2705,5,123,WAKE,37,GT,TRUE,FALSE,FALSE,FALSE,123,BB&T Field,Winston-Salem,North Carolina,Saturday Evening
7,2705,5,124,WASH,9,ARMY,FALSE,FALSE,FALSE,FALSE,124,Alaska Airlines Field at Husky Stadium,Seattle,Washington,Saturday Evening
7,2705,5,130,WYOM,137,ILST,FALSE,FALSE,FALSE,FALSE,130,Jonah Field at War Memorial Stadium,Laramie,Wyoming,Saturday Evening
7,2705,5,162,UNCO,259,UNA,FALSE,FALSE,FALSE,FALSE,162,Nottingham Field,Greeley,CO,Saturday Evening
7,2705,5,164,SSU,172,PRIN,FALSE,FALSE,FALSE,FALSE,164,Hornet Stadium,Sacramento,CA,Saturday Evening
7,2705,5,250,NICH,228,DUQ,FALSE,FALSE,FALSE,FALSE,275,Manning Field at John L. Guidry Stadium,Thibodaux,LA,Saturday Evening
7,2705,5,267,UOG,184,BCU,FALSE,FALSE,FALSE,FALSE,292,National Football Stadium,Mangilao,GM,Saturday Evening
7,2705,5,268,SAMO,198,LIN,FALSE,FALSE,FALSE,FALSE,293,Veterans Memorial Stadium,Pago Pago,AS,Saturday Evening
7,2705,5,14,BC,75,ND,FALSE,FALSE,TRUE,FALSE,14,Alumni Stadium,Chestnut Hill,Massachusetts,Saturday Morning
7,2705,5,23,CCU,95,USM,TRUE,FALSE,FALSE,FALSE,23,Brooks Stadium,Conway,South Carolina,Saturday Morning
7,2705,5,27,ECU,94,USF,TRUE,FALSE,FALSE,FALSE,27,Bagwell Field at Dowdy-Ficklen Stadium,Greenville,North Carolina,Saturday Morning
7,2705,5,31,FAU,73,NIU,FALSE,FALSE,FALSE,FALSE,31,FAU Stadium,Boca Raton,Florida,Saturday Morning
7,2705,5,32,FSU,46,KENT,FALSE,FALSE,FALSE,FALSE,32,Bobby Bowden Field at Doak S. Campbell Stadium,Tallahassee,Florida,Saturday Morning
7,2705,5,61,MTSU,206,DEL,TRUE,FALSE,FALSE,FALSE,61,Johnny Red Floyd Stadium,Murfreesboro,Tennessee,Saturday Morning
7,2705,5,76,OHIO,127,WKU,FALSE,FALSE,FALSE,FALSE,76,Peden Stadium,Athens,Ohio,Saturday Morning
7,2705,5,93,SOCA,53,LSU,TRUE,FALSE,FALSE,FALSE,93,Williams-Brice Stadium,Columbia,South Carolina,Saturday Morning
