GameID,Season,Week,Home Team,Away Team,Conference Game,Division Game,Neutral Site,Conference Champ,Bowl Game,Playoff,National Champ,HomePrevBye,AwayPrevBye,Listed Coach,Other Coach,TimeSlot,Stadium,City,State,Domed Stadium,GameTitle,Info,NextGameID,NextGameHoA
5663,2026,2,USF,FAMU,0,0,0,0,0,0,0,0,0,iToxickiddy,AI,Thursday Night,Raymond James Stadium,Tampa,Florida,0,,,0,
5664,2026,2,UCLA,NCST,0,0,0,0,0,0,0,0,0,jmjacobs,Matty460,Thursday Night,Rose Bowl Stadium,Los Angeles,California,0,,,0,
5665,2026,2,CCU,BC,0,0,0,0,0,0,0,0,0,Iied,Fireballer34,Thursday Night,Brooks Stadium,Conway,South Carolina,0,,,0,
5666,2026,2,TXST,SJSU,0,0,0,0,0,0,0,0,0,NillaWafer,Chandler1,Thursday Night,Jim Wacker Field at Bobcat Stadium,San Marcos,Texas,0,,,0,
5667,2026,2,CONN,YALE,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Pratt & Whitney Stadium at Rentschler Field,Storrs,Connecticut,0,,,0,
5668,2026,2,MEMP,KSST,0,0,0,0,0,0,0,0,0,AI,bbonderson,Thursday Night,Liberty Bowl Memorial Stadium,Memphis,Tennessee,0,,,0,
5669,2026,2,OHIO,TCU,0,0,0,0,0,0,0,0,0,Traith Kreios,DangerZoneh,Thursday Night,Peden Stadium,Athens,Ohio,0,,,0,
5670,2026,2,JMU,WYOM,0,0,0,0,0,0,0,0,0,askfortea,AI,Thursday Night,Bridgeforth Stadium,Harrisonburg,Virginia,0,,,0,
5671,2026,2,GASO,NEV,0,0,0,0,0,0,0,0,0,miller,AI,Thursday Night,Allen E. Paulson Stadium,Statesboro,Georgia,0,,,0,
5672,2026,2,ULM,FUR,0,0,0,0,0,0,0,0,0,bbigguns92,AI,Thursday Night,JPS Field at Malone Stadium,Monroe,Louisiana,0,,,0,
5673,2026,2,ODU,VILL,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Foreman Field at S. B. Ballard Stadium,Norfolk,Virginia,0,,,0,
5674,2026,2,CARK,ARST,0,0,0,0,0,0,0,0,0,AI,FrankNoGamin,Thursday Night,Estes Stadium,Conway,AR,0,,,0,
5675,2026,2,UNA,USA,0,0,0,0,0,0,0,0,0,AI,jgreene816,Thursday Night,Braly Municipal Stadium,Florence,AL,0,,,0,
5676,2026,2,WAST,APST,0,0,0,0,0,0,0,0,0,chadbird,Mightydog135,Thursday Night,Martin Stadium,Pullman,Washington,0,,,0,
5677,2026,2,SSU,USM,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Hornet Stadium,Sacramento,CA,0,,,0,
5678,2026,2,MIAO,FRES,0,0,0,0,0,0,0,0,0,Willow,chaserck,Thursday Night,Fred C. Yager Stadium,Oxford,Ohio,0,,,0,
5679,2026,2,UHOU,ARK,0,0,0,0,0,0,0,0,0,mahrowkeen,ooaxl,Thursday Night,John O'Quinn Field at TDECU Stadium,Houston,Texas,0,,,0,
5680,2026,2,UKEN,ORST,0,0,0,0,0,0,0,0,0,Ezaco,Sportskk1116,Thursday Night,Kroger Field at C.M. Newton Grounds,Lexington,Kentucky,0,,,0,
5681,2026,2,NEB,OKLA,0,0,0,0,0,0,0,0,0,jcspartan876,Duckal,Thursday Night,"Memorial Stadium, Tom Osborne Field",Lincoln,Nebraska,0,,,0,
5682,2026,2,DUKE,KNSW,0,0,0,0,0,0,0,0,0,Viselli,Monark,Thursday Night,Brooks Field at Wallace Wade Stadium,Durham,North Carolina,0,,,0,
5683,2026,2,FLA,LOU,0,0,0,0,0,0,0,0,0,Weeze,Sandmanlost,Thursday Night,Steve Spurrier-Florida Field at Ben Hill Griffin Stadium,Gainesville,Florida,0,,,0,
5684,2026,2,CUSE,ECU,0,0,0,0,0,0,0,0,0,taffyowner,ObliviousLAX,Thursday Night,Carrier Dome,Syracuse,New York,0,,,0,
5685,2026,2,UVA,UMD,0,0,0,0,0,0,0,0,0,Wahoo,soufsta,Thursday Night,David A. Harrison III Field at Scott Stadium,Charlottesville,Virginia,0,,,0,
5686,2026,2,CHAR,WCU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,McColl-Richardson Field at Jerry Richardson Stadium,Charlotte,North Carolina,0,,,0,
5687,2026,2,FAU,STET,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,FAU Stadium,Boca Raton,Florida,0,,,0,
5688,2026,2,TEX,RICE,0,0,0,0,0,0,0,0,0,Dean,bardloff,Thursday Night,Darrell K Royal-Texas Memorial Stadium,Austin,Texas,0,,,0,
5689,2026,2,TEMP,VAND,0,0,0,0,0,0,0,0,0,SandyToez,ChizDippler,Thursday Night,Lincoln Financial Field,Philadelphia,Pennsylvania,0,,,0,
5690,2026,2,UAB,AAMU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Legion Field Stadium,Birmingham,Alabama,0,,,0,
5691,2026,2,TAMU,UTSA,0,0,0,0,0,0,0,0,0,sleuthofbears,AI,Thursday Night,Kyle Field,College Station,Texas,0,,,0,
5692,2026,2,NW,MSST,0,0,0,0,0,0,0,0,0,T007disney,AI,Thursday Night,Ryan Field,Evanston,Illinois,0,,,0,
5693,2026,2,BAMA,PNST,0,0,0,0,0,0,0,0,0,thatfunk,Rocketcan,Thursday Night,Bryant-Denny Stadium,Tuscaloosa,Alabama,0,,,0,
5694,2026,2,RUTG,UTST,0,0,0,0,0,0,0,0,0,Roconator321,Ewade,Thursday Night,High Point Solutions Stadium,Piscataway,New Jersey,0,,,0,
5695,2026,2,USC,AUB,0,0,0,0,0,0,0,0,0,Dr_Novella,Billy Belichicks,Thursday Night,Los Angeles Memorial Coliseum,Los Angeles,California,0,,,0,
5696,2026,2,WASH,LSU,0,0,0,0,0,0,0,0,0,CoachCartier,MRClean,Thursday Night,Alaska Airlines Field at Husky Stadium,Seattle,Washington,0,,,0,
5697,2026,2,EKU,NCAT,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Roy Kidd Stadium,Richmond,KY,0,,,0,
5698,2026,2,YSU,COR,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Stambaugh Stadium,Youngstown,OH,0,,,0,
5699,2026,2,ILST,HC,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Hancock Stadium,Normal,IL,0,,,0,
5700,2026,2,APSU,CHSO,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Fortera Stadium,Clarksville,TN,0,,,0,
5701,2026,2,WEBB,NORF,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Ernest W. Spangler Stadium,Boiling Springs,NC,0,,,0,
5702,2026,2,SEMO,SUU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Houck Stadium,Cape Girardeau,MO,0,,,0,
5703,2026,2,ETSU,TNST,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,William B. Greene Jr. Stadium,Johnson City,TN,0,,,0,
5704,2026,2,TNTC,BCU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Tucker Stadium,Cookeville,TN,0,,,0,
5705,2026,2,MTST,WIU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Bobcat Stadium,Bozeman,MT,0,,,0,
5706,2026,2,UTU,MORG,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Greater Zion STadium,St. George,UT,0,,,0,
5707,2026,2,WOF,NCCU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Gibbs Stadium,Spartanburg,SC,0,,,0,
5708,2026,2,SCST,UCD,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Oliver C. Dawson Stadium,Orangeburg,SC,0,,,0,
5709,2026,2,PRST,BRWN,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Hillsboro Stadium,Portland,OR,0,,,0,
5710,2026,2,EWU,SAM,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Roos Field,Cheney,WA,0,,,0,
5711,2026,2,ACU,HCU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Anthony Field at Wildcat Stadium,Abilene,TX,0,,,0,
5712,2026,2,TAR,PV,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Memorial Stadium,Stephenville,TX,0,,,0,
5713,2026,2,MRCY,UWG,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Saxon Stadium,Erie,PA,0,,,0,
5714,2026,2,LIU,MRMK,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Bethpage Federal Credit Union Stadium,Brookeville,NY,0,,,0,
5715,2026,2,PRE,UNCO,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Bailey Memorial Stadium,Clinton,SC,0,,,0,
5716,2026,2,HARV,WEB,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Harvard Stadium,Cambridge,MA,0,,,0,
5717,2026,2,NAU,NICH,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Walkup Skydome,Flagstaff,AZ,0,,,0,
5718,2026,2,MONT,MONM,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Washington-Grizzly Stadium,Missoula,MT,0,,,0,
5719,2026,2,ALB,PRIN,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Tom & Mary Casey Stadium,Albany,NY,0,,,0,
5720,2026,2,COLU,BRY,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Lawrence A. Wien Stadium,New York,NY,0,,,0,
5721,2026,2,ELON,GEOT,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Rhodes Stadium,Elon,NC,0,,,0,
5722,2026,2,STO,HAMP,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,W.B. Mason Stadium,Easton,MA,0,,,0,
5723,2026,2,UNH,LAF,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Wildcat Stadium,Durham,NH,0,,,0,
5724,2026,2,TOW,FOR,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Johnny Unitas Stadiumn,Towson,MD,0,,,0,
5725,2026,2,SELA,INST,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Strawberry Stadium,Hammond,LA,0,,,0,
5726,2026,2,PENN,MUR,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Franklin Field,Philadelphia,PA,0,,,0,
5727,2026,2,LAM,UNI,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Provost Umphrey Stadium,Beaumont,TX,0,,,0,
5728,2026,2,SIU,DART,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Saluki Stadium,Carbondale,IL,0,,,0,
5729,2026,2,SFA,UND,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Homer Bryce Stadium,Nacogdoches,TX,0,,,0,
5730,2026,2,BUCK,SDAK,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Christy Mathewson-Memorial Stadium,Lewisburg,PA,0,,,0,
5731,2026,2,SDST,CCSU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Dana J. Dykhouse Stadium,Brookings,SD,0,,,0,
5732,2026,2,COLG,DUQ,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Andy Kerr Stadium,Hamilton,NY,0,,,0,
5733,2026,2,SFPA,JXST,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,DeGol Field,Loretto,PA,0,,,0,
5734,2026,2,SOU,RMU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,A.W. Mumford Stadium,Baton Rouge,LA,0,,,0,
5735,2026,2,STMN,WAG,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,O'Shaughnessy Stadium,Saint Paul,MN,0,,,0,
5736,2026,2,GRAM,DAV,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Eddie G. Robinson Memorial Stadium,Grambling,LA,0,,,0,
5737,2026,2,NWST,ALCN,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Harry Turpin Stadium,Natchitotches,LA,0,,,0,
5738,2026,2,UAPB,DAY,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Simmons Bank Field,Pine Bluff,AR,0,,,0,
5739,2026,2,TXSO,RGV,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,PNC Stadium,Houston,TX,0,,,0,
5740,2026,2,MER,MORE,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Five Star Stadium,Macon,GA,0,,,0,
5741,2026,2,ETAM,BUT,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Ernest Hawkins Field at Memorial Stadium,Commerce,TX,0,,,0,
5742,2026,3,STMN,IDHO,0,0,0,0,0,0,0,0,0,AI,TuscanSota,Thursday Night,O'Shaughnessy Stadium,Saint Paul,MN,0,,,0,
5743,2026,3,MIZZ,KANS,0,0,0,0,0,0,0,0,0,tom44666,bundy,Thursday Night,Faurot Field at Memorial Stadium,Columbia,Missouri,0,,,0,
5744,2026,3,SDAK,IDST,0,0,0,0,0,0,0,0,0,AI,alexfall862,Thursday Night,DakotaDome,Vermillion,SD,0,,,0,
5745,2026,3,WVU,MRSH,0,0,0,0,0,0,0,0,0,smackemz3,Newkbomb,Thursday Night,Mountaineer Field at Milan Puskar Stadium,Morgantown,West Virginia,0,,,0,
5746,2026,3,ND,IND,0,0,0,0,0,0,0,0,0,LordLittlebutt,Piercewise1,Thursday Night,Notre Dame Stadium,South Bend,Indiana,0,,,0,
5747,2026,3,ULL,MIST,0,0,0,0,0,0,0,0,0,Bilain,jedibob5,Thursday Night,Cajun Field,Lafayette,Louisiana,0,,,0,
5748,2026,3,UCLA,FSU,0,0,0,0,0,0,0,0,0,jmjacobs,Kirby,Thursday Night,Rose Bowl Stadium,Los Angeles,California,0,,,0,
5749,2026,3,TULS,WISC,0,0,0,0,0,0,0,0,0,acewulf,JC,Thursday Night,Skelly Field at H. A. Chapman Stadium,Tulsa,Oklahoma,0,,,0,
5750,2026,3,SJSU,UNCO,0,0,0,0,0,0,0,0,0,Chandler1,AI,Thursday Night,CEFCU Stadium,San Jose,California,0,,,0,
5751,2026,3,PRST,UNC,0,0,0,0,0,0,0,0,0,AI,Tryggr,Thursday Night,Hillsboro Stadium,Portland,OR,0,,,0,
5752,2026,3,STAN,TENN,0,0,0,0,0,0,0,0,0,Ricky Campbell,tsweezy,Thursday Night,Stanford Stadium,Stanford,California,0,,,0,
5753,2026,3,OKST,USA,0,0,0,0,0,0,0,0,0,AI,jgreene816,Thursday Night,Boone Pickens Stadium,Stillwater,Oklahoma,0,,,0,
5754,2026,3,COLO,CSU,0,0,1,0,0,0,0,0,0,Bingo415,Bellwood,Thursday Night,Mile High Stadium,Denver,CO,0,,,0,
5755,2026,3,DEL,MASS,0,0,0,0,0,0,0,0,0,Osu,AI,Thursday Night,Delaware Stadium,Newark,DE,0,,,0,
5756,2026,3,GT,BGSU,0,0,0,0,0,0,0,0,0,ATonOfLaw,PoopyRhinoPickle,Thursday Night,Bobby Dodd Stadium at Historic Grant Field,Atlanta,Georgia,0,,,0,
5757,2026,3,PURD,NIU,0,0,0,0,0,0,0,0,0,MasonAsher,Ape,Thursday Night,Ross-Ade Stadium,West Lafayette,Indiana,0,,,0,
5758,2026,3,INST,WMU,0,0,0,0,0,0,0,0,0,AI,Jieret,Thursday Night,Memorial Stadium,Terre Haute,IN,0,,,0,
5759,2026,3,UTST,UNLV,0,0,0,0,0,0,0,0,0,Ewade,maxmercs,Thursday Night,Merlin Olsen Field at Maverik Stadium,Logan,Utah,0,,,0,
5760,2026,3,BUFF,ODU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,UB Stadium,Buffalo,New York,0,,,0,
5761,2026,3,ILLI,CMU,0,0,0,0,0,0,0,0,0,nemolee.exe,Raider42,Thursday Night,Memorial Stadium,Urbana Champaign,Illinois,0,,,0,
5762,2026,3,EMU,UTEP,0,0,0,0,0,0,0,0,0,fjames92,AI,Thursday Night,Rynearson Stadium,Ypsilanti,Michigan,0,,,0,
5763,2026,3,BYU,BAYL,0,0,0,0,0,0,0,0,0,Spoof,Vivid,Thursday Night,LaVell Edwards Stadium,Provo,Utah,0,,,0,
5764,2026,3,BALL,UMD,0,0,0,0,0,0,0,0,0,npklemm,soufsta,Thursday Night,Scheumann Stadium,Muncie,Indiana,0,,,0,
5765,2026,3,UNT,TXST,0,0,0,0,0,0,0,0,0,EmeraldSeasSunshine,NillaWafer,Thursday Night,Apogee Stadium,Denton,Texas,0,,,0,
5766,2026,3,PITT,MISS,0,0,0,0,0,0,0,0,0,TheLiberator,SlapYourBasil,Thursday Night,Heinz Field,Pittsburgh,Pennsylvania,0,,,0,
5767,2026,3,ME,CP,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Harold Alfond Sports Stadium,Orono,ME,0,,,0,
5768,2026,3,TOW,USD,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Johnny Unitas Stadiumn,Towson,MD,0,,,0,
5769,2026,3,USF,VT,0,0,0,0,0,0,0,0,0,iToxickiddy,Zz3DWAFFLEzZ,Thursday Night,Raymond James Stadium,Tampa,Florida,0,,,0,
5770,2026,3,UNM,SHU,0,0,0,0,0,0,0,0,0,DarthJarJar,dotNectar,Thursday Night,Dreamstyle Stadium,Albuquerque,New Mexico,0,,,0,
5771,2026,3,ARMY,USAF,0,0,0,0,0,0,0,0,0,DarkTaker,AI,Thursday Night,Blaik Field at Michie Stadium,West Point,New York,0,,,0,
5772,2026,3,TLDO,CAL,0,0,0,0,0,0,0,0,0,ArmTheSharks,believer,Thursday Night,Glass Bowl,Toledo,Ohio,0,,,0,
5773,2026,3,WAST,KENT,0,0,0,0,0,0,0,0,0,chadbird,AI,Thursday Night,Martin Stadium,Pullman,Washington,0,,,0,
5774,2026,3,TROY,LOU,0,0,0,0,0,0,0,0,0,AI,Sandmanlost,Thursday Night,Veterans Memorial Stadium at Larry Blakeney Field,Troy,Alabama,0,,,0,
5775,2026,3,USM,IOWA,0,0,0,0,0,0,0,0,0,AI,kaydennpierce,Thursday Night,Carlisle-Faulkner Field at M.M. Roberts Stadium,Hattiesburg,Mississippi,0,,,0,
5776,2026,3,GAST,RUTG,0,0,0,0,0,0,0,0,0,AI,Roconator321,Thursday Night,Georgia State Stadium,Atlanta,Georgia,0,,,0,
5777,2026,3,GASO,UWG,0,0,0,0,0,0,0,0,0,miller,AI,Thursday Night,Allen E. Paulson Stadium,Statesboro,Georgia,0,,,0,
5778,2026,3,JMU,MIAO,0,0,0,0,0,0,0,0,0,askfortea,Willow,Thursday Night,Bridgeforth Stadium,Harrisonburg,Virginia,0,,,0,
5779,2026,3,AKRN,MEMP,0,0,0,0,0,0,0,0,0,banana,AI,Thursday Night,InfoCision Stadium-Summa Field,Akron,Ohio,0,,,0,
5780,2026,3,ARST,MSST,0,0,0,0,0,0,0,0,0,FrankNoGamin,AI,Thursday Night,Centennial Bank Stadium,Jonesboro,Arkansas,0,,,0,
5781,2026,3,MTSU,LT,0,0,0,0,0,0,0,0,0,Squidward05,Swipet,Thursday Night,Johnny Red Floyd Stadium,Murfreesboro,Tennessee,0,,,0,
5782,2026,3,TLNE,LSU,0,0,0,0,0,0,0,0,0,kgreene829,MRClean,Thursday Night,Barry B. Benson Field at Yulman Stadium,New Orleans,Louisiana,0,,,0,
5783,2026,3,NAVY,SOCA,0,0,0,0,0,0,0,0,0,Syndakyt,DDEXTRAJUICE2,Thursday Night,Navy-Marine Corps Memorial Stadium,Annapolis,Maryland,0,,,0,
5784,2026,3,ORST,NEB,0,0,0,0,0,0,0,0,0,Sportskk1116,jcspartan876,Thursday Night,Reser Stadium,Corvallis,Oregon,0,,,0,
5785,2026,3,SDSU,CONN,0,0,0,0,0,0,0,0,0,Jumbo,AI,Thursday Night,Snapdragon Stadium,San Diego,California,0,,,0,
5786,2026,3,CLEM,WASH,0,0,0,0,0,0,0,0,0,gloshewrote,CoachCartier,Thursday Night,Frank Howard Field at Clemson Memorial Stadium,Clemson,South Carolina,0,,,0,
5787,2026,3,ECU,DUKE,0,0,0,0,0,0,0,0,0,ObliviousLAX,Viselli,Thursday Night,Bagwell Field at Dowdy-Ficklen Stadium,Greenville,North Carolina,0,,,0,
5788,2026,3,NCST,LU,0,0,0,0,0,0,0,0,0,Matty460,TCM12,Thursday Night,Wayne Day Family Field at Carter-Finley Stadium,Raleigh,North Carolina,0,,,0,
5789,2026,3,FRES,CUSE,0,0,0,0,0,0,0,0,0,chaserck,taffyowner,Thursday Night,Bulldog Stadium at Jim Sweeney Field,Fresno,California,0,,,0,
5790,2026,3,UVA,JST,0,0,0,0,0,0,0,0,0,Wahoo,AI,Thursday Night,David A. Harrison III Field at Scott Stadium,Charlottesville,Virginia,0,,,0,
5791,2026,3,CHAR,OKLA,0,0,0,0,0,0,0,0,0,AI,Duckal,Thursday Night,McColl-Richardson Field at Jerry Richardson Stadium,Charlotte,North Carolina,0,,,0,
5792,2026,3,FIU,FAU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Riccardo Silva Stadium,Miami,Florida,0,,,0,
5793,2026,3,RICE,SHSU,0,0,0,0,0,0,0,0,0,bardloff,AI,Thursday Night,Rice Stadium,Houston,Texas,0,,,0,
5794,2026,3,HAWI,TEMP,0,0,0,0,0,0,0,0,0,AI,SandyToez,Thursday Night,Aloha Stadium,Honolulu,Hawai'i,0,,,0,
5795,2026,3,UAB,MOST,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Legion Field Stadium,Birmingham,Alabama,0,,,0,
5796,2026,3,UTSA,NMSU,0,0,0,0,0,0,0,0,0,AI,Rabbit,Thursday Night,Alamodome,San Antonio,Texas,0,,,0,
5797,2026,3,UTC,AUB,0,0,0,0,0,0,0,0,0,AI,Billy Belichicks,Thursday Night,Finley Stadium,Chattanooga,TN,0,,,0,
5798,2026,3,TEX,RGV,0,0,0,0,0,0,0,0,0,Dean,AI,Thursday Night,Darrell K Royal-Texas Memorial Stadium,Austin,Texas,0,,,0,
5799,2026,3,TAMU,SFA,0,0,0,0,0,0,0,0,0,sleuthofbears,AI,Thursday Night,Kyle Field,College Station,Texas,0,,,0,
5800,2026,3,MONT,SSU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Washington-Grizzly Stadium,Missoula,MT,0,,,0,
5801,2026,3,BUT,YSU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Bud and Jackie Sellick Bowl,Indianapolis,IN,0,,,0,
5802,2026,3,EIU,EKU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,O'Brien Field,Charleston,IL,0,,,0,
5803,2026,3,VAL,WEBB,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Brown Field,Valparaiso,IN,0,,,0,
5804,2026,3,SCST,SEMO,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Oliver C. Dawson Stadium,Orangeburg,SC,0,,,0,
5805,2026,3,TNST,APSU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Hale Stadium,Nashville,TN,0,,,0,
5806,2026,3,DSU,SELA,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Alumni Stadium,Dover,DE,0,,,0,
5807,2026,3,UTM,DUQ,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Graham Stadium,Martin,TN,0,,,0,
5808,2026,3,PENN,HOW,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Franklin Field,Philadelphia,PA,0,,,0,
5809,2026,3,NORF,LIU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,"William ""Dick"" Price Stadium",Norfolk,VA,0,,,0,
5810,2026,3,NCCU,BRY,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,O'Kelly-Riddick Stadium,Durham,NC,0,,,0,
5811,2026,3,MRCY,UCD,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Saxon Stadium,Erie,PA,0,,,0,
5812,2026,3,ACU,EWU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Anthony Field at Wildcat Stadium,Abilene,TX,0,,,0,
5813,2026,3,WEB,CARK,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Stewart Stadium,Ogden,UT,0,,,0,
5814,2026,3,WCU,UNA,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,EJ Whitmire Stadium,Cullowhee,NC,0,,,0,
5815,2026,3,TAR,MRMK,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Memorial Stadium,Stephenville,TX,0,,,0,
5816,2026,3,URI,NAU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Meade Stadium,Kingston,RI,0,,,0,
5817,2026,3,MTST,DAV,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Bobcat Stadium,Bozeman,MT,0,,,0,
5818,2026,3,RMU,SUU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Joe Walton Stadium,Moon Township,PA,0,,,0,
5819,2026,3,UTU,RICH,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Greater Zion STadium,St. George,UT,0,,,0,
5820,2026,3,ALB,MRST,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Tom & Mary Casey Stadium,Albany,NY,0,,,0,
5821,2026,3,CAMP,WOF,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Barker-Lane Stadium,Buies Creek,NC,0,,,0,
5822,2026,3,ILST,ALCN,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Hancock Stadium,Normal,IL,0,,,0,
5823,2026,3,UNI,STO,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,UNI-Dome,Cedar Falls,IA,0,,,0,
5824,2026,3,MORE,SIU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Jayne Stadium,Morehead,KY,0,,,0,
5825,2026,3,BCU,UND,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Daytona Stadium,Daytona Beach,FL,0,,,0,
5826,2026,3,NDSU,LEH,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Fargodome,Fargo,ND,0,,,0,
5827,2026,3,YALE,SDST,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Yale Bowl,New Haven,CT,0,,,0,
5828,2026,3,WAG,BRWN,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Wagner College Stadium,Staten Island,NY,0,,,0,
5829,2026,3,FOR,COLU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Jack Coffey Field,Bronx,NY,0,,,0,
5830,2026,3,W&M,COR,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Water J. Zable Stadium,Williamsburg,VA,0,,,0,
5831,2026,3,UIW,DART,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Gayle and Tom Benson Stadium,San Antonio,TX,0,,,0,
5832,2026,3,HARV,NICH,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Harvard Stadium,Cambridge,MA,0,,,0,
5833,2026,3,PRIN,PRE,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Princeton Stadium,Princeton,NJ,0,,,0,
5834,2026,3,ETAM,COLG,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Ernest Hawkins Field at Memorial Stadium,Commerce,TX,0,,,0,
5835,2026,3,VILL,MER,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Villanova Stadium,Philadelphia,PA,0,,,0,
5836,2026,3,NWST,UAPB,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Harry Turpin Stadium,Natchitotches,LA,0,,,0,
5837,2026,3,STET,AAMU,0,0,0,0,0,0,0,0,0,AI,AI,Thursday Night,Spec Martin Memorial Stadium,DeLand,FL,0,,,0,
